nps_responses_id,responded_date_id,customer_id,channel_id,nps_response_id,comment,score
1954,20240608,1483,1,13000001953,Volvería a comprar,10
1955,20240504,1355,1,13000001954,Todo perfecto,6
1956,20250814,1018,1,13000001955,Podría mejorar el empaque,8
1957,20240623,1449,2,13000001956,Muy conforme con la calidad,7
1958,20250502,818,2,13000001957,Atención muy buena,6
1959,20240410,701,1,13000001958,Atención muy buena,9
1960,20240623,584,2,13000001959,UNKNOWN,9
1961,20250502,1193,1,13000001960,Atención muy buena,2
1962,20250323,266,1,13000001961,Volvería a comprar,10
1963,20241219,19,1,13000001962,UNKNOWN,7
1964,20250901,1437,2,13000001963,Podría mejorar el empaque,8
1965,20240123,814,2,13000001964,Volvería a comprar,9
1966,20240614,657,1,13000001965,Volvería a comprar,7
1967,20240209,1215,2,13000001966,Entrega rápida y producto excelente,9
1968,20240806,1281,2,13000001967,Tardó un poco más de lo esperado,2
1969,20250630,590,1,13000001968,Muy conforme con la calidad,1
1970,20250902,884,2,13000001969,Volvería a comprar,7
1971,20250305,403,1,13000001970,Volvería a comprar,7
1972,20250310,894,2,13000001971,Atención muy buena,10
1973,20240517,615,2,13000001972,Muy conforme con la calidad,7
1974,20241210,1133,1,13000001973,UNKNOWN,3
1975,20250918,1358,2,13000001974,Entrega rápida y producto excelente,3
1976,20241219,934,2,13000001975,Entrega rápida y producto excelente,2
1977,20250611,252,2,13000001976,Tardó un poco más de lo esperado,7
1978,20250723,1320,1,13000001977,Todo perfecto,8
1979,20241205,680,1,13000001978,UNKNOWN,8
1980,20240415,41,2,13000001979,Volvería a comprar,0
1981,20240828,28,1,13000001980,Tardó un poco más de lo esperado,0
1982,20240914,1186,1,13000001981,Entrega rápida y producto excelente,3
1983,20250516,378,2,13000001982,Entrega rápida y producto excelente,8
1984,20250103,1342,2,13000001983,Todo perfecto,9
1985,20250915,1311,1,13000001984,UNKNOWN,10
1986,20240504,805,1,13000001985,UNKNOWN,9
1987,20250928,801,1,13000001986,Volvería a comprar,9
1988,20240813,422,2,13000001987,UNKNOWN,10
1989,20240408,875,1,13000001988,Tardó un poco más de lo esperado,0
1990,20250825,1387,2,13000001989,Podría mejorar el empaque,8
1991,20241002,353,1,13000001990,Podría mejorar el empaque,8
1992,20250724,1014,2,13000001991,Muy conforme con la calidad,7
1993,20240212,781,1,13000001992,Todo perfecto,4
1994,20250130,1134,1,13000001993,Volvería a comprar,9
1995,20241128,1467,1,13000001994,Volvería a comprar,5
1996,20250202,928,1,13000001995,Atención muy buena,8
1997,20241010,1455,1,13000001996,Podría mejorar el empaque,8
1998,20250203,895,2,13000001997,Volvería a comprar,8
1999,20241209,1200,2,13000001998,Podría mejorar el empaque,8
2000,20250412,150,1,13000001999,UNKNOWN,0
2001,20250206,1053,2,13000002000,UNKNOWN,5
2002,20240818,1475,1,13000002001,Todo perfecto,4
2003,20250417,761,1,13000002002,Atención muy buena,8
2004,20241218,1224,1,13000002003,Podría mejorar el empaque,10
2005,20241102,1446,1,13000002004,Podría mejorar el empaque,8
2006,20241016,1168,1,13000002005,UNKNOWN,7
2007,20250106,926,1,13000002006,UNKNOWN,9
2008,20240817,1474,1,13000002007,Entrega rápida y producto excelente,3
2009,20240613,24,1,13000002008,Muy conforme con la calidad,5
2010,20241027,431,2,13000002009,Volvería a comprar,8
2011,20241011,662,1,13000002010,Todo perfecto,9
2012,20240408,1374,2,13000002011,UNKNOWN,6
2013,20240809,552,1,13000002012,Muy conforme con la calidad,8
2014,20250710,1302,2,13000002013,Muy conforme con la calidad,8
2015,20250624,555,1,13000002014,Volvería a comprar,7
2016,20241107,1289,2,13000002015,Tardó un poco más de lo esperado,7
2017,20250815,851,2,13000002016,Volvería a comprar,8
2018,20250925,1418,1,13000002017,Volvería a comprar,9
2019,20250519,935,1,13000002018,Atención muy buena,10
2020,20250320,834,2,13000002019,Tardó un poco más de lo esperado,7
2021,20250124,663,1,13000002020,Muy conforme con la calidad,9
2022,20250114,245,2,13000002021,Muy conforme con la calidad,7
2023,20241122,391,2,13000002022,Entrega rápida y producto excelente,4
2024,20240822,1111,2,13000002023,Tardó un poco más de lo esperado,10
2025,20250403,1384,1,13000002024,Atención muy buena,9
2026,20240130,727,2,13000002025,Podría mejorar el empaque,8
2027,20250602,735,1,13000002026,Podría mejorar el empaque,9
2028,20240928,1233,1,13000002027,Muy conforme con la calidad,10
2029,20250726,238,1,13000002028,Muy conforme con la calidad,7
2030,20240110,308,2,13000002029,Tardó un poco más de lo esperado,8
2031,20241102,1145,2,13000002030,Muy conforme con la calidad,10
2032,20240306,1359,1,13000002031,Entrega rápida y producto excelente,8
2033,20250425,1440,1,13000002032,Entrega rápida y producto excelente,9
2034,20240818,1347,1,13000002033,UNKNOWN,8
2035,20250613,1048,2,13000002034,Entrega rápida y producto excelente,7
2036,20250716,475,1,13000002035,Muy conforme con la calidad,9
2037,20250107,208,2,13000002036,Atención muy buena,6
2038,20250929,1477,1,13000002037,Podría mejorar el empaque,4
2039,20250512,1029,1,13000002038,Tardó un poco más de lo esperado,9
2040,20241020,33,2,13000002039,Volvería a comprar,7
2041,20250923,902,1,13000002040,Atención muy buena,3
2042,20241129,1032,1,13000002041,Podría mejorar el empaque,9
2043,20250127,915,1,13000002042,Atención muy buena,6
2044,20250925,987,1,13000002043,Todo perfecto,7
2045,20240322,675,1,13000002044,UNKNOWN,9
2046,20250620,335,2,13000002045,Entrega rápida y producto excelente,8
2047,20240527,332,1,13000002046,Todo perfecto,8
2048,20250426,1465,2,13000002047,Todo perfecto,5
2049,20241225,814,1,13000002048,Volvería a comprar,9
2050,20241015,586,1,13000002049,Todo perfecto,10
2051,20241003,1012,1,13000002050,Todo perfecto,8
2052,20240417,1383,2,13000002051,Muy conforme con la calidad,9
2053,20240417,951,1,13000002052,Podría mejorar el empaque,8
2054,20250221,448,1,13000002053,Atención muy buena,5
2055,20241101,123,1,13000002054,Todo perfecto,9
2056,20240319,1044,1,13000002055,Entrega rápida y producto excelente,6
2057,20250109,264,2,13000002056,Podría mejorar el empaque,2
2058,20241030,205,1,13000002057,Todo perfecto,7
2059,20240803,1297,1,13000002058,Tardó un poco más de lo esperado,10
2060,20240125,125,1,13000002059,Volvería a comprar,8
2061,20241209,352,1,13000002060,Atención muy buena,10
2062,20250829,1360,2,13000002061,Volvería a comprar,2
2063,20241113,455,1,13000002062,Entrega rápida y producto excelente,9
2064,20240815,1430,2,13000002063,UNKNOWN,7
2065,20240331,289,2,13000002064,Muy conforme con la calidad,10
2066,20250511,221,1,13000002065,Entrega rápida y producto excelente,8
2067,20250504,465,1,13000002066,Muy conforme con la calidad,7
2068,20240421,601,2,13000002067,Entrega rápida y producto excelente,9
2069,20250403,757,1,13000002068,Todo perfecto,7
2070,20240326,1448,1,13000002069,Atención muy buena,9
2071,20240817,447,1,13000002070,Muy conforme con la calidad,9
2072,20240511,281,1,13000002071,Volvería a comprar,9
2073,20241019,179,2,13000002072,Tardó un poco más de lo esperado,7
2074,20250920,152,1,13000002073,Muy conforme con la calidad,0
2075,20250405,1272,2,13000002074,Muy conforme con la calidad,6
2076,20250508,299,1,13000002075,Volvería a comprar,7
2077,20241112,707,1,13000002076,Todo perfecto,9
2078,20240407,685,1,13000002077,UNKNOWN,4
2079,20240623,45,2,13000002078,Muy conforme con la calidad,8
2080,20240717,279,2,13000002079,Muy conforme con la calidad,7
2081,20241101,1128,2,13000002080,Podría mejorar el empaque,6
2082,20240814,596,1,13000002081,UNKNOWN,2
2083,20240603,1256,2,13000002082,Podría mejorar el empaque,10
2084,20241115,88,1,13000002083,Atención muy buena,10
2085,20240817,1147,2,13000002084,UNKNOWN,10
2086,20250418,715,2,13000002085,Todo perfecto,8
2087,20250728,658,1,13000002086,Podría mejorar el empaque,10
2088,20241216,902,1,13000002087,Volvería a comprar,10
2089,20240717,274,1,13000002088,Volvería a comprar,6
2090,20250425,775,2,13000002089,Entrega rápida y producto excelente,10
2091,20241019,373,1,13000002090,Todo perfecto,10
2092,20250901,939,1,13000002091,Atención muy buena,10
2093,20241109,652,2,13000002092,Atención muy buena,9
2094,20250522,1224,1,13000002093,Podría mejorar el empaque,8
2095,20250327,714,1,13000002094,Muy conforme con la calidad,7
2096,20250830,946,2,13000002095,Podría mejorar el empaque,10
2097,20240514,1110,1,13000002096,Volvería a comprar,8
2098,20240514,749,1,13000002097,Todo perfecto,7
2099,20241016,1402,2,13000002098,Podría mejorar el empaque,2
2100,20240610,284,1,13000002099,Tardó un poco más de lo esperado,9
2101,20241022,679,1,13000002100,Podría mejorar el empaque,8
2102,20240506,648,2,13000002101,Podría mejorar el empaque,8
2103,20241230,1297,2,13000002102,Tardó un poco más de lo esperado,8
2104,20240727,731,1,13000002103,Tardó un poco más de lo esperado,8
2105,20251004,292,2,13000002104,Volvería a comprar,9
2106,20250424,1252,1,13000002105,Atención muy buena,5
2107,20240213,1340,1,13000002106,UNKNOWN,8
2108,20250831,1129,2,13000002107,UNKNOWN,7
2109,20250222,446,1,13000002108,UNKNOWN,10
2110,20240921,1111,1,13000002109,Muy conforme con la calidad,6
2111,20241215,692,1,13000002110,UNKNOWN,8
2112,20251010,1456,1,13000002111,Tardó un poco más de lo esperado,8
2113,20250603,1430,1,13000002112,Entrega rápida y producto excelente,8
2114,20241208,1347,2,13000002113,Atención muy buena,9
2115,20250223,333,1,13000002114,UNKNOWN,10
2116,20240201,1454,1,13000002115,Atención muy buena,6
2117,20240919,505,1,13000002116,Todo perfecto,7
2118,20250531,926,2,13000002117,Muy conforme con la calidad,8
2119,20250613,1067,1,13000002118,Volvería a comprar,8
2120,20240419,590,1,13000002119,Muy conforme con la calidad,6
2121,20240612,4,2,13000002120,UNKNOWN,0
2122,20250921,250,2,13000002121,UNKNOWN,6
2123,20240216,724,1,13000002122,Entrega rápida y producto excelente,9
2124,20250317,965,2,13000002123,Tardó un poco más de lo esperado,7
2125,20250325,110,1,13000002124,Entrega rápida y producto excelente,10
2126,20250614,294,1,13000002125,Entrega rápida y producto excelente,8
2127,20241103,1378,2,13000002126,Podría mejorar el empaque,8
2128,20241202,757,1,13000002127,Entrega rápida y producto excelente,8
2129,20240203,979,2,13000002128,Volvería a comprar,8
2130,20240802,1034,1,13000002129,Volvería a comprar,8
2131,20241108,1453,1,13000002130,Entrega rápida y producto excelente,2
2132,20240713,165,2,13000002131,Podría mejorar el empaque,5
2133,20240515,1296,2,13000002132,Entrega rápida y producto excelente,3
2134,20251004,27,2,13000002133,Todo perfecto,8
2135,20240406,540,2,13000002134,Tardó un poco más de lo esperado,5
2136,20241122,615,1,13000002135,Atención muy buena,6
2137,20240608,758,2,13000002136,Volvería a comprar,4
2138,20240630,554,1,13000002137,Muy conforme con la calidad,1
2139,20250816,537,1,13000002138,Entrega rápida y producto excelente,4
2140,20240929,1170,1,13000002139,Podría mejorar el empaque,9
2141,20250828,1130,1,13000002140,Volvería a comprar,7
2142,20250304,711,2,13000002141,Podría mejorar el empaque,10
2143,20250125,889,2,13000002142,UNKNOWN,2
2144,20241129,618,1,13000002143,UNKNOWN,6
2145,20250429,1236,1,13000002144,Tardó un poco más de lo esperado,9
2146,20250604,552,1,13000002145,Atención muy buena,9
2147,20240807,180,1,13000002146,Muy conforme con la calidad,9
2148,20250803,619,1,13000002147,Tardó un poco más de lo esperado,6
2149,20240628,627,2,13000002148,Muy conforme con la calidad,9
2150,20240216,711,1,13000002149,Tardó un poco más de lo esperado,7
2151,20240821,457,1,13000002150,Entrega rápida y producto excelente,8
2152,20250616,679,1,13000002151,Tardó un poco más de lo esperado,10
2153,20240910,1485,1,13000002152,Podría mejorar el empaque,8
2154,20250915,642,1,13000002153,Muy conforme con la calidad,4
2155,20241128,809,1,13000002154,Todo perfecto,4
2156,20241222,809,2,13000002155,Podría mejorar el empaque,2
2157,20250826,1326,1,13000002156,Podría mejorar el empaque,8
2158,20251002,1322,1,13000002157,Entrega rápida y producto excelente,5
2159,20240223,39,2,13000002158,Entrega rápida y producto excelente,9
2160,20250323,393,1,13000002159,Todo perfecto,8
2161,20240505,616,1,13000002160,Entrega rápida y producto excelente,2
2162,20240302,1149,2,13000002161,Podría mejorar el empaque,9
2163,20250608,193,2,13000002162,Muy conforme con la calidad,10
2164,20241125,634,2,13000002163,Volvería a comprar,3
2165,20240616,34,2,13000002164,Todo perfecto,3
2166,20250222,468,1,13000002165,Podría mejorar el empaque,10
2167,20250923,441,1,13000002166,Todo perfecto,10
2168,20250220,77,2,13000002167,Todo perfecto,7
2169,20250126,580,1,13000002168,UNKNOWN,10
2170,20250307,512,1,13000002169,Volvería a comprar,9
2171,20250406,773,2,13000002170,Podría mejorar el empaque,7
2172,20240418,215,1,13000002171,Atención muy buena,7
2173,20240528,1150,2,13000002172,Podría mejorar el empaque,5
2174,20250907,781,2,13000002173,Muy conforme con la calidad,7
2175,20250228,6,2,13000002174,Atención muy buena,7
2176,20250506,956,1,13000002175,Atención muy buena,6
2177,20241021,665,1,13000002176,Todo perfecto,8
2178,20250521,680,1,13000002177,UNKNOWN,7
2179,20240909,1311,2,13000002178,Podría mejorar el empaque,1
2180,20250607,644,1,13000002179,Podría mejorar el empaque,8
2181,20240715,1149,1,13000002180,Entrega rápida y producto excelente,8
2182,20250511,945,2,13000002181,UNKNOWN,4
2183,20241217,506,1,13000002182,Entrega rápida y producto excelente,10
2184,20240207,1374,1,13000002183,Podría mejorar el empaque,7
2185,20240425,216,1,13000002184,UNKNOWN,10
2186,20240122,520,1,13000002185,UNKNOWN,8
2187,20240728,328,2,13000002186,Tardó un poco más de lo esperado,10
2188,20250327,1110,1,13000002187,Todo perfecto,7
2189,20240325,704,1,13000002188,Entrega rápida y producto excelente,3
2190,20250106,326,1,13000002189,Entrega rápida y producto excelente,10
2191,20250317,971,2,13000002190,Podría mejorar el empaque,10
2192,20250423,991,1,13000002191,Muy conforme con la calidad,8
2193,20250105,975,1,13000002192,Tardó un poco más de lo esperado,7
2194,20250323,677,1,13000002193,Atención muy buena,6
2195,20250227,527,2,13000002194,Muy conforme con la calidad,8
2196,20250427,1054,1,13000002195,Entrega rápida y producto excelente,10
2197,20240413,1336,1,13000002196,Atención muy buena,10
2198,20250920,889,1,13000002197,UNKNOWN,7
2199,20250215,256,1,13000002198,UNKNOWN,7
2200,20240908,242,1,13000002199,Podría mejorar el empaque,8
2201,20240624,244,1,13000002200,UNKNOWN,10
2202,20240321,706,1,13000002201,Tardó un poco más de lo esperado,10
2203,20240706,1169,1,13000002202,Atención muy buena,8
2204,20250122,618,2,13000002203,UNKNOWN,6
2205,20240814,1404,1,13000002204,Todo perfecto,9
2206,20250109,1462,2,13000002205,Muy conforme con la calidad,1
2207,20241009,525,1,13000002206,Tardó un poco más de lo esperado,10
2208,20240114,574,1,13000002207,Podría mejorar el empaque,4
2209,20250422,681,1,13000002208,Atención muy buena,0
2210,20240426,748,1,13000002209,Todo perfecto,3
2211,20240422,1266,1,13000002210,Muy conforme con la calidad,5
2212,20250908,293,1,13000002211,Todo perfecto,9
2213,20251002,555,2,13000002212,Entrega rápida y producto excelente,5
2214,20240123,560,1,13000002213,Tardó un poco más de lo esperado,10
2215,20241114,1021,2,13000002214,Muy conforme con la calidad,10
2216,20250203,201,1,13000002215,Atención muy buena,9
2217,20250718,1458,1,13000002216,Entrega rápida y producto excelente,3
2218,20250208,528,1,13000002217,Entrega rápida y producto excelente,1
2219,20240623,919,1,13000002218,Tardó un poco más de lo esperado,9
2220,20250907,445,1,13000002219,Atención muy buena,2
2221,20250211,1368,2,13000002220,Atención muy buena,8
2222,20240612,529,1,13000002221,Atención muy buena,8
2223,20240904,1186,2,13000002222,Todo perfecto,10
2224,20241013,164,2,13000002223,Todo perfecto,7
2225,20250405,204,1,13000002224,Volvería a comprar,5
2226,20250624,164,2,13000002225,Podría mejorar el empaque,8
2227,20240226,253,2,13000002226,Entrega rápida y producto excelente,10
2228,20250702,1155,2,13000002227,Entrega rápida y producto excelente,9
2229,20250721,193,1,13000002228,UNKNOWN,5
2230,20250808,778,1,13000002229,Atención muy buena,8
2231,20240809,593,1,13000002230,Volvería a comprar,10
2232,20240805,772,2,13000002231,Entrega rápida y producto excelente,4
2233,20241106,32,2,13000002232,Todo perfecto,7
2234,20240305,961,1,13000002233,Atención muy buena,7
2235,20240829,1062,1,13000002234,Podría mejorar el empaque,9
2236,20240625,700,1,13000002235,Entrega rápida y producto excelente,7
2237,20250125,376,2,13000002236,Muy conforme con la calidad,3
2238,20240316,866,1,13000002237,Podría mejorar el empaque,8
2239,20240717,136,2,13000002238,Tardó un poco más de lo esperado,5
2240,20240506,888,2,13000002239,Muy conforme con la calidad,9
2241,20240128,1255,1,13000002240,UNKNOWN,9
2242,20240428,601,1,13000002241,Podría mejorar el empaque,9
2243,20250411,204,1,13000002242,Volvería a comprar,7
2244,20240624,859,2,13000002243,UNKNOWN,8
2245,20240624,1029,1,13000002244,Podría mejorar el empaque,5
2246,20240321,447,2,13000002245,Muy conforme con la calidad,8
2247,20250507,239,1,13000002246,Volvería a comprar,7
2248,20240719,101,1,13000002247,Tardó un poco más de lo esperado,4
2249,20241123,1263,2,13000002248,Todo perfecto,9
2250,20240324,881,2,13000002249,Atención muy buena,6
2251,20241229,360,2,13000002250,Atención muy buena,7
2252,20240909,1373,2,13000002251,Muy conforme con la calidad,3
2253,20240825,843,1,13000002252,Entrega rápida y producto excelente,9
2254,20241113,307,1,13000002253,Volvería a comprar,9
2255,20250803,1162,1,13000002254,Todo perfecto,5
2256,20250505,708,2,13000002255,Tardó un poco más de lo esperado,8
2257,20250113,1034,1,13000002256,Volvería a comprar,4
2258,20250415,1492,1,13000002257,Tardó un poco más de lo esperado,4
2259,20250314,1388,1,13000002258,Volvería a comprar,10
2260,20240708,262,1,13000002259,Todo perfecto,9
2261,20250626,1188,1,13000002260,Entrega rápida y producto excelente,10
2262,20240311,678,1,13000002261,Todo perfecto,9
2263,20250624,546,2,13000002262,Volvería a comprar,8
2264,20250303,1206,1,13000002263,Tardó un poco más de lo esperado,8
2265,20250425,27,2,13000002264,Entrega rápida y producto excelente,10
2266,20250808,184,2,13000002265,Atención muy buena,7
2267,20241209,536,1,13000002266,Todo perfecto,8
2268,20240203,1350,1,13000002267,Muy conforme con la calidad,10
2269,20241020,542,1,13000002268,Tardó un poco más de lo esperado,9
2270,20250529,1151,1,13000002269,Volvería a comprar,10
2271,20250821,1471,2,13000002270,Todo perfecto,7
2272,20240520,672,2,13000002271,Todo perfecto,6
2273,20250212,1259,2,13000002272,UNKNOWN,10
2274,20250922,1396,1,13000002273,Atención muy buena,8
2275,20240527,284,1,13000002274,UNKNOWN,8
2276,20240923,183,1,13000002275,Atención muy buena,7
2277,20240315,1353,1,13000002276,UNKNOWN,4
2278,20250827,978,2,13000002277,UNKNOWN,10
2279,20241003,1244,1,13000002278,Entrega rápida y producto excelente,2
2280,20240729,1430,1,13000002279,Entrega rápida y producto excelente,9
2281,20240515,1218,2,13000002280,Muy conforme con la calidad,8
2282,20250915,574,1,13000002281,Muy conforme con la calidad,9
2283,20240506,1287,2,13000002282,Muy conforme con la calidad,7
2284,20240328,230,1,13000002283,Entrega rápida y producto excelente,9
2285,20250704,314,2,13000002284,Volvería a comprar,6
2286,20240423,203,2,13000002285,Entrega rápida y producto excelente,8
2287,20240121,980,1,13000002286,Entrega rápida y producto excelente,7
2288,20250422,37,1,13000002287,Podría mejorar el empaque,8
2289,20250519,1444,1,13000002288,Podría mejorar el empaque,10
2290,20240808,656,1,13000002289,Todo perfecto,7
2291,20241221,731,1,13000002290,Tardó un poco más de lo esperado,3
2292,20240911,1265,2,13000002291,Tardó un poco más de lo esperado,8
2293,20250529,896,1,13000002292,Podría mejorar el empaque,5
2294,20250707,372,1,13000002293,Todo perfecto,9
2295,20250111,1175,1,13000002294,Todo perfecto,7
2296,20240406,302,2,13000002295,UNKNOWN,10
2297,20250320,436,2,13000002296,UNKNOWN,9
2298,20250515,1245,2,13000002297,Atención muy buena,3
2299,20240421,81,2,13000002298,Podría mejorar el empaque,10
2300,20240201,1268,1,13000002299,UNKNOWN,8
2301,20240210,478,1,13000002300,Tardó un poco más de lo esperado,2
2302,20240202,882,2,13000002301,Atención muy buena,8
2303,20250322,673,2,13000002302,Atención muy buena,10
2304,20241206,1352,1,13000002303,Atención muy buena,9
2305,20241105,1495,1,13000002304,UNKNOWN,10
2306,20250210,760,2,13000002305,Podría mejorar el empaque,8
2307,20240510,954,2,13000002306,Muy conforme con la calidad,9
2308,20250711,212,1,13000002307,Tardó un poco más de lo esperado,7
2309,20241210,1194,2,13000002308,Podría mejorar el empaque,9
2310,20250922,31,1,13000002309,Atención muy buena,10
2311,20240722,585,2,13000002310,Muy conforme con la calidad,10
2312,20241224,140,2,13000002311,Podría mejorar el empaque,9
2313,20241207,1096,2,13000002312,Todo perfecto,7
2314,20241213,1468,1,13000002313,UNKNOWN,9
2315,20240111,1303,2,13000002314,Tardó un poco más de lo esperado,7
2316,20240710,917,2,13000002315,Podría mejorar el empaque,6
2317,20250815,153,1,13000002316,Tardó un poco más de lo esperado,9
2318,20250215,1033,1,13000002317,Atención muy buena,10
2319,20240311,323,2,13000002318,Muy conforme con la calidad,5
2320,20250610,38,1,13000002319,Todo perfecto,8
2321,20250807,1427,1,13000002320,UNKNOWN,7
2322,20240714,451,2,13000002321,Podría mejorar el empaque,7
2323,20240408,883,2,13000002322,Todo perfecto,10
2324,20241114,171,1,13000002323,Muy conforme con la calidad,9
2325,20241230,1161,1,13000002324,Tardó un poco más de lo esperado,4
2326,20250813,1450,1,13000002325,Atención muy buena,3
2327,20240718,1079,2,13000002326,Muy conforme con la calidad,8
2328,20250328,32,2,13000002327,Muy conforme con la calidad,5
2329,20240427,1468,2,13000002328,Muy conforme con la calidad,8
2330,20250917,940,1,13000002329,Atención muy buena,9
2331,20241011,1290,1,13000002330,Atención muy buena,10
2332,20250812,339,2,13000002331,UNKNOWN,10
2333,20250606,555,2,13000002332,Volvería a comprar,8
2334,20240919,1048,1,13000002333,UNKNOWN,6
2335,20250630,1465,2,13000002334,Muy conforme con la calidad,8
2336,20250421,700,1,13000002335,Atención muy buena,8
2337,20250613,1280,2,13000002336,Podría mejorar el empaque,8
2338,20250604,264,1,13000002337,Volvería a comprar,8
2339,20250310,1476,1,13000002338,UNKNOWN,9
2340,20250528,283,2,13000002339,Tardó un poco más de lo esperado,6
2341,20240416,1034,1,13000002340,Muy conforme con la calidad,7
2342,20250820,61,1,13000002341,Tardó un poco más de lo esperado,8
2343,20241012,1203,2,13000002342,Muy conforme con la calidad,9
2344,20240624,298,2,13000002343,Atención muy buena,9
2345,20240728,231,1,13000002344,Atención muy buena,8
2346,20250902,141,1,13000002345,Muy conforme con la calidad,5
2347,20240120,918,2,13000002346,Atención muy buena,9
2348,20240409,494,2,13000002347,Todo perfecto,9
2349,20250109,483,1,13000002348,Entrega rápida y producto excelente,6
2350,20241008,1336,2,13000002349,Muy conforme con la calidad,8
2351,20240207,541,1,13000002350,Podría mejorar el empaque,9
2352,20240916,904,1,13000002351,Tardó un poco más de lo esperado,10
2353,20250810,1406,2,13000002352,UNKNOWN,8
2354,20240612,945,2,13000002353,Tardó un poco más de lo esperado,10
2355,20250530,892,2,13000002354,Tardó un poco más de lo esperado,9
2356,20250623,1280,2,13000002355,Volvería a comprar,2
2357,20250917,521,2,13000002356,Volvería a comprar,7
2358,20240429,1077,2,13000002357,Entrega rápida y producto excelente,10
2359,20250803,823,1,13000002358,Todo perfecto,1
2360,20240208,175,1,13000002359,Atención muy buena,5
2361,20250508,612,2,13000002360,Tardó un poco más de lo esperado,6
2362,20251002,205,1,13000002361,Entrega rápida y producto excelente,1
2363,20240401,924,1,13000002362,UNKNOWN,9
2364,20240302,698,1,13000002363,Atención muy buena,6
2365,20240326,602,1,13000002364,Muy conforme con la calidad,6
2366,20250305,910,1,13000002365,Entrega rápida y producto excelente,4
2367,20250110,536,1,13000002366,UNKNOWN,4
2368,20250304,686,2,13000002367,Volvería a comprar,6
2369,20241128,216,1,13000002368,UNKNOWN,6
2370,20241009,1296,1,13000002369,Todo perfecto,7
2371,20240514,1176,1,13000002370,Muy conforme con la calidad,10
2372,20250926,396,1,13000002371,Tardó un poco más de lo esperado,7
2373,20240529,684,2,13000002372,Todo perfecto,10
2374,20250226,650,2,13000002373,Muy conforme con la calidad,9
2375,20250906,681,1,13000002374,Atención muy buena,7
2376,20240703,892,1,13000002375,Muy conforme con la calidad,4
2377,20250125,681,2,13000002376,Entrega rápida y producto excelente,8
2378,20240816,618,1,13000002377,UNKNOWN,7
2379,20241210,1328,1,13000002378,UNKNOWN,9
2380,20240626,714,2,13000002379,Atención muy buena,9
2381,20240516,585,2,13000002380,Tardó un poco más de lo esperado,9
2382,20240908,630,2,13000002381,Atención muy buena,8
2383,20250424,832,2,13000002382,Muy conforme con la calidad,8
2384,20240814,995,1,13000002383,Podría mejorar el empaque,9
2385,20240803,1347,2,13000002384,Podría mejorar el empaque,8
2386,20250322,897,1,13000002385,Podría mejorar el empaque,8
2387,20240420,732,2,13000002386,Atención muy buena,10
2388,20250816,1068,1,13000002387,Volvería a comprar,4
2389,20240913,486,1,13000002388,Volvería a comprar,6
2390,20240407,230,1,13000002389,Muy conforme con la calidad,8
2391,20240529,389,1,13000002390,Podría mejorar el empaque,8
2392,20241225,1217,1,13000002391,Volvería a comprar,5
2393,20240126,598,2,13000002392,Volvería a comprar,7
2394,20250619,4,1,13000002393,Entrega rápida y producto excelente,8
2395,20240422,543,2,13000002394,UNKNOWN,9
2396,20250302,1454,1,13000002395,Atención muy buena,9
2397,20240205,356,2,13000002396,Entrega rápida y producto excelente,9
2398,20240310,1243,1,13000002397,Atención muy buena,8
2399,20250515,1345,1,13000002398,Tardó un poco más de lo esperado,9
2400,20240815,1233,1,13000002399,Muy conforme con la calidad,8
2401,20250913,905,2,13000002400,Muy conforme con la calidad,8
2402,20241201,686,1,13000002401,Podría mejorar el empaque,3
2403,20240127,713,1,13000002402,UNKNOWN,7
2404,20250301,498,1,13000002403,Volvería a comprar,9
2405,20250521,375,1,13000002404,Atención muy buena,10
2406,20250609,816,1,13000002405,Todo perfecto,7
2407,20250403,209,1,13000002406,UNKNOWN,9
2408,20240708,199,1,13000002407,Muy conforme con la calidad,2
2409,20240430,437,2,13000002408,Tardó un poco más de lo esperado,7
2410,20250529,415,2,13000002409,Todo perfecto,4
2411,20250830,1479,1,13000002410,Muy conforme con la calidad,5
2412,20240503,410,2,13000002411,Atención muy buena,7
2413,20240908,657,2,13000002412,Volvería a comprar,7
2414,20250604,1032,1,13000002413,Atención muy buena,9
2415,20240718,1270,1,13000002414,Tardó un poco más de lo esperado,10
2416,20250215,1408,1,13000002415,UNKNOWN,10
2417,20240818,682,2,13000002416,Entrega rápida y producto excelente,2
2418,20240205,447,1,13000002417,Entrega rápida y producto excelente,7
2419,20240206,1398,2,13000002418,Atención muy buena,9
2420,20250804,530,2,13000002419,Tardó un poco más de lo esperado,9
2421,20241112,849,2,13000002420,UNKNOWN,8
2422,20250114,771,2,13000002421,Todo perfecto,6
2423,20240602,200,1,13000002422,Muy conforme con la calidad,6
2424,20250829,954,1,13000002423,Atención muy buena,9
2425,20251005,241,1,13000002424,Tardó un poco más de lo esperado,8
2426,20250124,1080,2,13000002425,UNKNOWN,4
2427,20240725,1071,2,13000002426,Muy conforme con la calidad,6
2428,20250606,481,1,13000002427,Podría mejorar el empaque,8
2429,20250703,658,1,13000002428,Todo perfecto,8
2430,20250819,302,1,13000002429,Todo perfecto,2
2431,20241026,472,2,13000002430,Podría mejorar el empaque,5
2432,20240530,1251,1,13000002431,Volvería a comprar,7
2433,20240312,1203,2,13000002432,Volvería a comprar,8
2434,20250402,598,2,13000002433,Atención muy buena,7
