payments_id,paid_date_id,order_date_id,customer_id,channel_id,order_id,payment_method,payment_status,transaction_ref,amount
291,20241105,20241104,78,1,1000000290,GATEWAY,PAID,TX-71M8ECKC546R,105354.3
292,20241020,20241017,102,1,1000000291,GATEWAY,PAID,TX-9BYQ71UHA6F6,56900.25
293,20250430,20250429,1072,2,1000000292,CARD,PAID,TX-GUYG1JEV4IY4,32270.7
294,20250822,20250821,754,1,1000000293,CARD,PAID,TX-0JPO94I4MWNA,27036.0
295,0,20240422,195,1,1000000294,CARD,FAILED,UNKNOWN,44460.0
296,20250328,20250327,862,2,1000000295,TRANSFER,REFUNDED,TX-G4P93NYH90EN,24829.2
297,20240630,20240628,240,2,1000000296,CASH,PAID,TX-E2KQ0B1VWNTV,18150.0
298,20250813,20250811,682,2,1000000297,CASH,REFUNDED,TX-D2IGDXBZ392N,53361.0
299,20241106,20241104,849,2,1000000298,CASH,PAID,TX-KXUNDMFZ5WW4,41382.0
300,20240508,20240506,807,2,1000000299,CARD,PAID,TX-D8L8DJ0EK3LN,43560.0
301,20241119,20241119,901,1,1000000300,GATEWAY,PAID,TX-TR3GAE9DR5DB,54633.6
302,20240507,20240506,61,1,1000000301,GATEWAY,PAID,TX-KEOC6P3FKE5H,29040.0
303,0,20250807,1082,1,1000000302,GATEWAY,FAILED,UNKNOWN,69507.0
304,20240319,20240316,1286,2,1000000303,CARD,PAID,TX-KJG7DP5ULP2X,39204.0
305,20240318,20240315,1416,1,1000000304,CARD,PAID,TX-TUYL0BU1IADY,119873.77
306,20250415,20250413,979,1,1000000305,CARD,PAID,TX-B92HA6ELOUQX,31692.0
307,20240501,20240429,800,1,1000000306,CARD,PAID,TX-GRX6A990BSH1,83671.5
308,20240913,20240912,800,1,1000000307,CARD,PAID,TX-YZ8JG2RZGHXI,17835.0
309,20240329,20240327,757,1,1000000308,GATEWAY,PAID,TX-I5X65UM4YRV8,17835.0
310,0,20240409,1194,2,1000000309,CASH,FAILED,UNKNOWN,45738.0
311,20250104,20250104,673,1,1000000310,GATEWAY,PAID,TX-GF0G46U2SLZ2,27636.0
312,20250110,20250107,1266,2,1000000311,CARD,PAID,TX-A9VQNWCQTJVU,36209.25
313,20250224,20250223,7,2,1000000312,CASH,PAID,TX-QYUOLNLPR9A6,36209.25
314,20250522,20250519,1040,2,1000000313,CARD,PAID,TX-9C70TRVTFMRM,71692.5
315,20241017,20241015,873,1,1000000314,GATEWAY,PAID,TX-H6DU9ZZ99VMH,33579.6
316,20250506,20250505,1336,1,1000000315,CARD,PAID,TX-QYEPJRF57CPL,54351.75
317,20250429,20250427,708,2,1000000316,CARD,PAID,TX-T27JLLZ90Z23,71601.75
318,20240818,20240816,380,1,1000000317,CARD,PAID,TX-A2B0X2VVI7AI,37437.0
319,20241007,20241006,634,2,1000000318,CARD,PAID,TX-4JQTH0TPGOK6,15246.0
320,20240422,20240420,578,1,1000000319,CARD,PAID,TX-EYD3MYNUEUVL,15429.6
321,20250820,20250818,1479,1,1000000320,CARD,PAID,TX-LNOJKNPN8S6G,36592.5
322,20250805,20250802,1399,1,1000000321,GATEWAY,PAID,TX-6UL6ULM1T6I8,94491.0
323,20241121,20241120,522,2,1000000322,CASH,PAID,TX-U4QP4ULPQP81,37243.8
324,20250404,20250401,247,2,1000000323,CARD,PAID,TX-2P4LEW4P220X,54711.36
325,20250113,20250111,96,2,1000000324,CASH,PAID,TX-90ZM8JKX2Y5L,69812.16
326,20241017,20241014,798,2,1000000325,CARD,PAID,TX-O41OIMJGZ9AU,28749.6
327,20240618,20240616,21,1,1000000326,CARD,PAID,TX-450XPOI73T2G,84070.8
328,20250109,20250109,1236,1,1000000327,CARD,PAID,TX-PK9VO8PM4Y2M,31082.16
329,20250211,20250210,130,1,1000000328,GATEWAY,PAID,TX-1KKTDNUMVEXG,82239.75
330,20240317,20240315,169,1,1000000329,CARD,PAID,TX-XJH8KGYZM509,44324.4
331,20241216,20241214,973,2,1000000330,CASH,PAID,TX-MFPVK4WYZIQO,29040.0
332,20241227,20241224,1449,1,1000000331,CARD,PAID,TX-2NWBAN52V58N,68581.35
333,20250918,20250917,210,1,1000000332,GATEWAY,PAID,TX-2LCHHCC5ZSNP,62547.0
334,0,20241216,737,1,1000000333,GATEWAY,FAILED,UNKNOWN,16552.56
335,20250508,20250507,1350,1,1000000334,GATEWAY,PAID,TX-AACSM4V7B6LD,71341.2
336,20240213,20240210,170,1,1000000335,CARD,PAID,TX-9VP4JS6NLM4G,73691.1
337,20240721,20240719,217,1,1000000336,GATEWAY,PAID,TX-MRUO0N85J0DK,47964.0
338,20240913,20240912,254,1,1000000337,CARD,PAID,TX-FC0XEF6A9XCX,17835.0
339,20240325,20240322,1400,1,1000000338,GATEWAY,REFUNDED,TX-5AQRJS9NPTPR,47146.2
340,0,20250508,1213,1,1000000339,GATEWAY,FAILED,UNKNOWN,54561.0
341,20240807,20240805,1410,1,1000000340,GATEWAY,PAID,TX-V49TDYF12CHD,14268.0
342,20241223,20241221,128,2,1000000341,CASH,PAID,TX-1PO9O2M470N9,30492.0
343,20241009,20241006,499,1,1000000342,CARD,PAID,TX-96NJWU73365R,18142.5
344,20240813,20240811,494,1,1000000343,CARD,PAID,TX-V4W5NU4IN2KQ,27989.4
345,20240724,20240723,755,1,1000000344,GATEWAY,PAID,TX-6LR6SAKRAFFL,41430.0
346,20240502,20240501,518,1,1000000345,CARD,PAID,TX-5WDA03DAZ3RW,41164.2
347,20250314,20250312,1171,2,1000000346,TRANSFER,PAID,TX-GHB9NH3PF34H,41382.0
348,20240820,20240818,1261,1,1000000347,CARD,PAID,TX-HPYHX68YV2NP,54261.0
349,20241116,20241115,468,2,1000000348,CASH,PAID,TX-YS1DUAFA0XRJ,12414.6
350,20240829,20240829,503,1,1000000349,CARD,PAID,TX-QRSPPOBH9GCT,44760.0
351,20240320,20240318,1073,2,1000000350,CASH,PAID,TX-7YSX5TUAN5O2,42688.8
352,20240504,20240503,997,2,1000000351,CARD,PAID,TX-P1YVFKXVQVAE,32670.0
353,20250216,20250216,435,1,1000000352,CARD,PAID,TX-72J7IJ6LNY6W,35203.5
354,20250510,20250508,1401,2,1000000353,CASH,PAID,TX-Z4PE05SA9C2L,41382.0
355,20250510,20250509,202,1,1000000354,CARD,PAID,TX-JVJ0I4RTQ0BX,17172.0
356,20241211,20241209,920,1,1000000355,CARD,PAID,TX-XKJUPQVUBQEZ,50205.0
357,20250607,20250605,1101,1,1000000356,GATEWAY,PAID,TX-X0GOPDIORXB6,53361.0
358,20240301,20240229,305,1,1000000357,CARD,PAID,TX-AVPMX5L77IBR,14229.6
359,20250709,20250708,268,1,1000000358,CARD,PAID,TX-OO36UD0CTY1C,34485.0
360,20240709,20240709,636,2,1000000359,TRANSFER,PAID,TX-49K5YJCOFNUM,35574.0
361,20240926,20240923,736,2,1000000360,CASH,PAID,TX-04FI3D7JI6I8,62871.6
362,20250119,20250119,938,1,1000000361,GATEWAY,PAID,TX-K4RQJWOJWF50,72783.6
363,20240816,20240814,356,1,1000000362,CARD,PAID,TX-8Q185GSCMNUU,43560.0
364,20240609,20240607,544,1,1000000363,CARD,PAID,TX-I7T264W0HY3F,13794.0
365,20250819,20250818,952,2,1000000364,CASH,PAID,TX-W7NHPGJX19EM,29882.16
366,20250822,20250820,1016,1,1000000365,CARD,REFUNDED,TX-4HUDSNJ53TIS,81486.0
367,20250717,20250715,1183,1,1000000366,CARD,PAID,TX-GH9Q7I2HKR65,57529.05
368,20250420,20250419,1154,1,1000000367,GATEWAY,PAID,TX-SX52GWA654NV,33570.0
369,0,20241102,1056,1,1000000368,CARD,FAILED,UNKNOWN,27336.0
370,20241213,20241211,666,2,1000000369,CARD,PAID,TX-XLY81XGJHK88,39204.0
371,20250820,20250818,1010,2,1000000370,CASH,PAID,TX-AQLDTMXEBGXP,36209.25
372,20240117,20240115,977,1,1000000371,GATEWAY,PAID,TX-28ZBJJAC9ONQ,37500.0
373,20240823,20240821,172,1,1000000372,GATEWAY,PAID,TX-1GLRAPDN3H4Q,15383.7
374,20240219,20240218,1179,1,1000000373,GATEWAY,PAID,TX-P5CUJEXU4QVY,16146.0
375,20250417,20250414,1048,2,1000000374,CARD,PAID,TX-6F1QW90TPG97,53361.0
376,20250624,20250624,480,1,1000000375,GATEWAY,PAID,TX-E942HQFXCLQ0,18051.75
377,20241217,20241215,164,2,1000000376,CASH,PAID,TX-WQT2EXWNSCI3,51727.5
378,20240805,20240802,902,2,1000000377,CARD,PAID,TX-CD1W6RUD5WC9,36300.0
379,20250906,20250905,1096,1,1000000378,GATEWAY,PAID,TX-LC6P0DRQFVFA,49224.9
380,20250618,20250615,1208,1,1000000379,GATEWAY,PAID,TX-5DMUP1YVWQJ8,13968.0
381,20240614,20240613,538,2,1000000380,TRANSFER,PAID,TX-PGW00JYJ2DSA,68534.4
382,20250519,20250518,695,1,1000000381,CARD,PAID,TX-QA1VIQ63F9HK,80779.2
383,20240623,20240621,766,1,1000000382,CARD,PAID,TX-B4TSG0S0U50A,37800.0
384,20241123,20241120,295,2,1000000383,CARD,PAID,TX-09HKD6K7RMNZ,51455.25
385,20250610,20250608,864,1,1000000384,GATEWAY,PAID,TX-IG7T92ZX195O,42688.8
386,20240513,20240511,314,2,1000000385,TRANSFER,PAID,TX-B0U2HVMBN4HZ,91294.5
387,20241025,20241023,299,2,1000000386,CASH,PAID,TX-2DCPGANL816L,17242.5
388,20250330,20250327,786,1,1000000387,GATEWAY,PAID,TX-71SD6QK06HOI,44760.0
389,20240604,20240603,356,1,1000000388,GATEWAY,PAID,TX-SKI19UR8NZJE,53835.0
390,20240506,20240503,792,1,1000000389,CARD,PAID,TX-2AGIF4ST5TVG,12414.6
391,20240317,20240316,88,1,1000000390,CARD,PAID,TX-TAHQBBU55DVA,19957.5
392,20240208,20240207,1426,1,1000000391,CARD,REFUNDED,TX-8ZPLCL4J7RB6,17235.0
393,20240816,20240815,1,2,1000000392,CASH,PAID,TX-INXS8RHVV5AA,35574.0
394,20240321,20240320,803,2,1000000393,CARD,PAID,TX-OA3AU16N4SYZ,14229.6
395,20250731,20250731,589,1,1000000394,GATEWAY,PAID,TX-VTVOAV41B8E9,47454.75
396,20240602,20240601,1238,2,1000000395,CASH,PAID,TX-5J8UR63NYIR1,44823.24
397,20240814,20240814,293,1,1000000396,GATEWAY,PAID,TX-BW69ZMQ9P7EQ,58045.8
398,20250706,20250705,882,1,1000000397,CARD,PAID,TX-NM6HXG0QGGBU,15420.0
399,20240329,20240329,913,1,1000000398,CARD,REFUNDED,TX-EC4NNZ49NQ3N,80188.8
400,20241004,20241003,960,2,1000000399,CASH,PAID,TX-T4LMAG75TO3E,57354.0
401,20250313,20250313,1084,2,1000000400,CASH,PAID,TX-8R60T3I6KDPR,15246.0
402,20250627,20250624,1411,2,1000000401,TRANSFER,PAID,TX-BMR81MZAP796,49005.0
403,20241220,20241219,889,1,1000000402,CARD,PAID,TX-VQFN0IZH88RB,44324.4
404,20241216,20241214,814,1,1000000403,CARD,PAID,TX-3WUQAYGI0P0H,55650.0
405,20250313,20250312,293,1,1000000404,GATEWAY,PAID,TX-E3LM75Q7GX2S,46076.4
406,20240820,20240819,1121,1,1000000405,GATEWAY,PAID,TX-K83GSGCHYB7T,80198.4
407,20240825,20240825,696,2,1000000406,CASH,PAID,TX-ORJGRU9TD57R,51727.5
408,0,20250626,331,1,1000000407,CARD,FAILED,UNKNOWN,31036.5
409,20241113,20241112,106,1,1000000408,CARD,PAID,TX-QOYJSAZIDRCT,38252.7
410,0,20250903,918,2,1000000409,CARD,FAILED,UNKNOWN,39204.0
411,20250721,20250720,305,1,1000000410,CARD,PAID,TX-IBZRBYKR9J94,42688.8
412,20241110,20241108,381,1,1000000411,CARD,PAID,TX-AO1WXLCIU4BM,47754.75
413,20241121,20241119,176,2,1000000412,TRANSFER,PAID,TX-UYJMIC97SZPL,28459.2
414,0,20240527,1269,2,1000000413,CARD,FAILED,UNKNOWN,29040.0
415,20250514,20250512,128,1,1000000414,GATEWAY,PAID,TX-A4S38KRDFV37,48634.5
416,20250501,20250430,424,2,1000000415,CARD,PAID,TX-MB5OQNRSHFCA,17787.0
417,0,20250604,7,2,1000000416,CARD,FAILED,UNKNOWN,39131.4
418,20240331,20240330,105,2,1000000417,TRANSFER,PAID,TX-XGCNAYKYNQVS,31944.0
419,20240629,20240627,1415,1,1000000418,CARD,REFUNDED,TX-G5T3LZ8VNBZ4,47364.0
420,20240324,20240322,283,1,1000000419,GATEWAY,PAID,TX-H7YDH9ZLPVBB,79436.1
421,20241211,20241209,1430,2,1000000420,CARD,PAID,TX-9V2XX0ZE5NHC,13794.0
422,20240902,20240831,673,1,1000000421,CARD,PAID,TX-6H7TNVOKEYNJ,40404.0
423,20250224,20250222,1419,1,1000000422,CARD,PAID,TX-MFUCVJ3FR6Q9,68055.0
424,20250610,20250609,39,2,1000000423,CASH,PAID,TX-4VGL8QW99YKY,28459.2
425,20240711,20240709,189,1,1000000424,CARD,PAID,TX-621O2EAH0OK3,15429.6
426,20250929,20250926,526,2,1000000425,CASH,PAID,TX-X4Z5W67FAAYF,12806.64
427,20240711,20240710,790,1,1000000426,CARD,PAID,TX-G2L3AJ87WLYZ,43560.0
428,20240707,20240706,464,1,1000000427,GATEWAY,PAID,TX-5461BOCHTCX5,43160.7
429,0,20240219,262,1,1000000428,CARD,FAILED,UNKNOWN,36474.0
430,20250413,20250412,1051,2,1000000429,CARD,PAID,TX-MZ3E9YP0AYS4,71220.6
431,20250130,20250128,582,1,1000000430,CARD,PAID,TX-AZT8YBM71PME,46638.0
432,20250907,20250906,3,1,1000000431,CARD,PAID,TX-JAVF61DM78UI,42664.2
433,20240122,20240120,678,1,1000000432,CARD,PAID,TX-20PY43VV1HBY,47020.2
434,20250112,20250109,369,1,1000000433,GATEWAY,PAID,TX-K1W031MPYYNQ,14268.0
435,20240412,20240412,71,1,1000000434,CARD,REFUNDED,TX-W37J9GGFWJ6J,30540.0
436,20240519,20240519,1251,1,1000000435,CARD,PAID,TX-RUMPPEZAI861,72193.2
437,20240818,20240817,143,2,1000000436,CASH,PAID,TX-F4IOFE9N09RB,43560.0
438,20241101,20241101,126,1,1000000437,CARD,PAID,TX-Q3AXQ33Z0XQ0,51727.5
439,20250503,20250503,945,2,1000000438,TRANSFER,PAID,TX-31ZVW07TT4LH,58697.1
440,20240104,20240104,592,1,1000000439,CARD,PAID,TX-F8QMQHZW22DP,27588.0
441,20241030,20241028,462,2,1000000440,CARD,PAID,TX-5CFNAK5C9Y27,73616.4
442,20240320,20240318,274,1,1000000441,GATEWAY,PAID,TX-EM7R3QCQAOOX,46323.24
443,20240525,20240524,703,2,1000000442,CARD,PAID,TX-YUDWNIFYIR3D,53361.0
444,0,20250422,723,2,1000000443,CARD,FAILED,UNKNOWN,120969.75
445,20250119,20250116,310,1,1000000444,CARD,PAID,TX-1DE1YU96AG0S,44324.4
446,20240725,20240723,410,2,1000000445,TRANSFER,PAID,TX-PW17KF6JZQF2,29040.0
447,20240813,20240813,495,1,1000000446,CARD,PAID,TX-V8G4DYUVUMSF,43888.8
448,20241109,20241108,457,1,1000000447,GATEWAY,PAID,TX-K4O27EVCNQIY,43588.8
449,20250111,20250111,852,2,1000000448,CARD,PAID,TX-R1HVTW5EJE32,13794.0
450,20240402,20240402,793,1,1000000449,GATEWAY,PAID,TX-BDYQIXYCGU3I,69516.6
451,20240908,20240906,789,1,1000000450,CARD,PAID,TX-ASXB25T0FW5J,20257.5
452,20240410,20240410,1075,2,1000000451,CASH,REFUNDED,TX-TNTYESTAZALH,34485.0
453,20250302,20250228,814,1,1000000452,CARD,PAID,TX-C9T6P07HZQ8O,54313.88
454,20240415,20240414,1270,1,1000000453,GATEWAY,PAID,TX-VZOU1WTXJLVB,15129.6
455,20250524,20250523,442,1,1000000454,CARD,PAID,TX-AWVDZV19547K,40104.0
456,0,20240723,1109,1,1000000455,CARD,FAILED,UNKNOWN,102694.8
457,20240927,20240926,1107,2,1000000456,CASH,PAID,TX-QYXWL9615PAY,81783.9
458,20250928,20250927,1229,1,1000000457,GATEWAY,PAID,TX-W9KRBE6EYOX6,16418.25
459,20241028,20241027,498,1,1000000458,CARD,PAID,TX-XL1CAJ1BFHL5,48097.5
460,20241216,20241215,738,1,1000000459,GATEWAY,REFUNDED,TX-9SSXL9RIBGMO,28749.6
461,20240402,20240401,1412,1,1000000460,CARD,PAID,TX-4SVXHX4NWLKG,18676.35
462,20240326,20240324,1462,1,1000000461,GATEWAY,PAID,TX-YUJJV8LRZSUZ,27989.4
463,20240527,20240526,167,1,1000000462,CARD,PAID,TX-EPNZRC69T77W,55650.0
464,20250831,20250829,1066,1,1000000463,CARD,PAID,TX-YC0KLR7193Q1,13968.0
465,0,20240410,1075,2,1000000464,CASH,FAILED,UNKNOWN,44823.24
466,0,20240805,1393,1,1000000465,CARD,FAILED,UNKNOWN,120334.5
467,20250716,20250714,181,1,1000000466,CARD,PAID,TX-GB5F0IKQ5J67,67447.5
468,20250103,20250102,746,2,1000000467,CARD,PAID,TX-HNMINTSFJHUP,39204.0
469,0,20241029,1188,1,1000000468,GATEWAY,PENDING,UNKNOWN,47020.2
470,20250614,20250611,803,1,1000000469,GATEWAY,PAID,TX-50ZFGGJAOYU5,48924.9
471,20240209,20240208,316,2,1000000470,TRANSFER,PAID,TX-JZEKLEJVGIFY,17787.0
472,20240113,20240112,56,2,1000000471,CASH,PAID,TX-X4UZIIFLNWRO,41382.0
473,20250726,20250726,1427,1,1000000472,CARD,PAID,TX-6AGXBBI7NE86,15841.08
474,20250301,20250227,1172,1,1000000473,CARD,PAID,TX-FFGFTIS2H7LZ,40104.0
475,20240806,20240803,613,2,1000000474,CASH,PAID,TX-YS3UUI5XBOF8,17242.5
476,0,20250514,941,2,1000000475,CARD,FAILED,UNKNOWN,27588.0
477,20250329,20250328,748,1,1000000476,CARD,PAID,TX-M6EGZGAAP5UV,72411.0
478,20250517,20250517,780,1,1000000477,GATEWAY,PAID,TX-0LEY2WZ6DDY6,14694.0
479,0,20240208,642,2,1000000478,CASH,FAILED,UNKNOWN,13068.0
480,20250710,20250709,320,2,1000000479,CASH,PAID,TX-KCX613RM6ZGE,53361.0
481,20250610,20250608,843,2,1000000480,CASH,PAID,TX-F4OVKTCPWNKS,43560.0
482,20240131,20240129,956,2,1000000481,CASH,PAID,TX-VKEESLVAKV3X,29221.5
483,20241208,20241207,348,2,1000000482,CASH,REFUNDED,TX-A8K5DCQYJ8C2,37933.5
484,20240108,20240108,445,1,1000000483,GATEWAY,PAID,TX-JJI7LAMJEQBF,15720.0
485,20250807,20250806,758,1,1000000484,GATEWAY,REFUNDED,TX-8MEZRRCFPLBX,33144.0
486,20240628,20240627,481,1,1000000485,CARD,PAID,TX-7ZJC3WSFZW7D,52927.5
487,20240726,20240724,1303,2,1000000486,TRANSFER,PAID,TX-6T5BC1U0ZQ3G,51909.0
488,20250101,20241231,1020,2,1000000487,CARD,PAID,TX-JBVIMZ5H0DMU,29040.0
489,20240521,20240520,1376,1,1000000488,CARD,REFUNDED,TX-0YN4O5U58PDD,55350.0
490,20250826,20250824,1083,2,1000000489,CARD,PAID,TX-MSAB3BVTBWGB,67663.2
491,20240930,20240930,760,2,1000000490,CASH,PAID,TX-ZV1V8PDEWD6L,30855.0
492,20241117,20241116,1011,2,1000000491,TRANSFER,PAID,TX-91PLAYYBGRXH,13068.0
493,20250928,20250927,913,2,1000000492,CASH,PAID,TX-HRTPMO841LCL,36826.35
494,20250627,20250626,1012,1,1000000493,GATEWAY,PAID,TX-RDAAW2AFI63O,15429.6
495,20240726,20240725,1228,1,1000000494,GATEWAY,PAID,TX-Y9Y5EDM228GN,57229.05
496,0,20250430,1180,2,1000000495,CARD,FAILED,UNKNOWN,83853.0
497,20241115,20241114,173,1,1000000496,GATEWAY,PAID,TX-W4SPI0VP1DZX,19287.0
498,0,20240903,143,2,1000000497,TRANSFER,PENDING,UNKNOWN,83490.0
499,20240906,20240903,1036,1,1000000498,CARD,PAID,TX-3JWBXZWAIUOS,18687.0
500,0,20250706,829,1,1000000499,CARD,FAILED,UNKNOWN,18351.75
501,0,20250411,214,1,1000000500,GATEWAY,FAILED,UNKNOWN,69744.0
502,20240521,20240519,1242,2,1000000501,CASH,PAID,TX-UDX1ZFMQ6I4B,36300.0
503,20241004,20241003,1379,1,1000000502,CARD,PAID,TX-R6W6NCH4H9CG,27036.0
504,20250823,20250820,1415,1,1000000503,GATEWAY,PAID,TX-RCNJ6BRJDNA0,43888.8
505,20250208,20250208,511,1,1000000504,CARD,PAID,TX-KEGJ52T2PM31,28488.0
506,0,20250414,920,2,1000000505,CASH,FAILED,UNKNOWN,41382.0
507,20241206,20241206,69,1,1000000506,GATEWAY,REFUNDED,TX-CUXNYV4C4SL0,44651.1
508,20250712,20250710,492,2,1000000507,TRANSFER,PAID,TX-3TAZSN0WZUWT,19057.5
509,20240606,20240603,523,1,1000000508,CARD,PAID,TX-D6E5F0H74ISR,24422.4
510,20250803,20250803,1382,1,1000000509,GATEWAY,PAID,TX-SGQ9WERX6TP9,54861.0
511,20240903,20240902,310,1,1000000510,CARD,PAID,TX-48U3LQ28QAQX,74826.0
512,20240109,20240107,457,1,1000000511,GATEWAY,PAID,TX-Q1VKVV411QIZ,59895.0
513,20250918,20250916,396,1,1000000512,GATEWAY,PAID,TX-Z6SEX7GEOQGF,15129.6
514,20241214,20241213,538,2,1000000513,CASH,PAID,TX-SEEEAS0WG185,32016.6
515,20241013,20241013,6,2,1000000514,CARD,PAID,TX-A9YZ5SCZH36H,93291.0
516,20240102,20240101,733,1,1000000515,GATEWAY,PAID,TX-U1R0DN952B5I,18868.5
517,20250319,20250318,56,2,1000000516,CARD,PAID,TX-X6REAVBEHHW9,108028.8
518,20240620,20240620,367,1,1000000517,CARD,PAID,TX-JJ5LM9YUHZBL,30540.0
519,20250624,20250622,812,2,1000000518,TRANSFER,PAID,TX-Y4N5BZGJVB2Y,13068.0
520,20240423,20240421,669,1,1000000519,CARD,PAID,TX-2OXLMYQS8CG9,60867.6
521,20240130,20240129,566,1,1000000520,GATEWAY,PAID,TX-L5ZNLNCJ7XZY,98638.8
522,20240828,20240827,1055,1,1000000521,CARD,PAID,TX-S74CCFH9APUN,63797.25
523,20240828,20240826,577,1,1000000522,CARD,PAID,TX-FXPIF8RDZRQ8,44460.0
524,20240921,20240920,689,2,1000000523,CARD,PAID,TX-EREKJS7YUCF6,28459.2
525,20240516,20240513,787,2,1000000524,CASH,PAID,TX-SE9DN1NZIH5K,54450.0
526,20240113,20240113,32,1,1000000525,CARD,PAID,TX-8NXW068AXP0U,27036.0
527,20240220,20240219,434,1,1000000526,CARD,PAID,TX-US8P6WKLX2WE,54261.0
528,20250519,20250519,1470,2,1000000527,TRANSFER,PAID,TX-PO55QY6ORRE9,36300.0
529,20240224,20240222,226,2,1000000528,CARD,PAID,TX-X7SAOEOG4MSZ,18150.0
530,20241021,20241019,1190,1,1000000529,GATEWAY,PAID,TX-TWKC031VGLIV,58989.6
531,20240511,20240511,1004,1,1000000530,CARD,PAID,TX-QI9XXX36DOLK,29959.2
532,20241210,20241209,1315,2,1000000531,CASH,REFUNDED,TX-D7DQ8VDGWMQE,39930.0
533,20241013,20241011,701,1,1000000532,CARD,PAID,TX-LF5JPF02AEJA,17535.0
534,20250429,20250428,843,1,1000000533,CARD,PAID,TX-2C0PMOU6EZ96,42882.0
535,20250224,20250221,1167,1,1000000534,GATEWAY,PAID,TX-LVR26OMPI8YH,24829.2
536,20250411,20250409,681,1,1000000535,GATEWAY,PAID,TX-1SECHXG7FHI7,59541.36
537,20250304,20250302,513,2,1000000536,CARD,PAID,TX-WEVHVQE5KN0W,43560.0
538,20240830,20240830,970,2,1000000537,CASH,PAID,TX-1JR5GXQ5LHO3,41164.2
539,20241218,20241216,383,1,1000000538,CARD,PAID,TX-LOI5YRCE3SEM,30903.0
540,20250303,20250228,527,1,1000000539,GATEWAY,PAID,TX-95PAVH9KS02Q,53249.28
541,0,20250402,757,1,1000000540,CARD,FAILED,UNKNOWN,13068.0
542,20250101,20241231,12,2,1000000541,CARD,PAID,TX-2K3RUUWY9ZW5,14520.0
543,20240503,20240502,1022,1,1000000542,CARD,PAID,TX-1BQ2S2WMSWY7,46023.24
544,20240730,20240727,619,1,1000000543,GATEWAY,PAID,TX-G6DLMFBDWU1G,18442.5
545,20240324,20240323,461,2,1000000544,CASH,PAID,TX-XO06R9DD6EAF,17968.5
546,20250331,20250328,1454,2,1000000545,CASH,PAID,TX-M6CN55XMW7U7,29882.16
547,20241116,20241116,1199,1,1000000546,CARD,PAID,TX-0HY9KDPPEQ1Z,29949.6
548,20250604,20250602,1398,1,1000000547,CARD,PAID,TX-0LSHGDKH8DHX,30240.0
549,20250919,20250918,401,1,1000000548,CARD,PAID,TX-LD2T8YFOTUX6,37109.25
550,20250316,20250314,1360,1,1000000549,CARD,PAID,TX-MH78DIQKNPPA,27588.0
551,20250417,20250415,768,1,1000000550,CARD,PAID,TX-FVQFBDPWC1DN,42664.2
552,20250930,20250929,295,1,1000000551,GATEWAY,PAID,TX-BVQ4RKP3WUDE,43308.0
553,20250426,20250424,1270,2,1000000552,CARD,PAID,TX-WDV5QIN7ZXFM,26136.0
554,20240627,20240624,999,2,1000000553,CASH,PAID,TX-NHWVL9V73PUW,43560.0
555,20250527,20250525,264,1,1000000554,CARD,PAID,TX-EUZ1KHLUEFCJ,54561.0
556,20250802,20250801,1372,1,1000000555,GATEWAY,PAID,TX-BQ85UVLYABZM,17835.0
557,20250122,20250122,103,2,1000000556,CARD,PAID,TX-AVMC0KJY4GUZ,35283.6
558,20240409,20240408,493,2,1000000557,CARD,PAID,TX-L7KENH3I6WTL,35574.0
559,20240924,20240923,136,2,1000000558,CASH,PAID,TX-BPBX2X02BN0I,54450.0
560,20250112,20250111,1399,2,1000000559,CARD,PAID,TX-3D4F2Y5XU8C7,70603.5
561,20250511,20250508,1364,1,1000000560,GATEWAY,PAID,TX-IOURAY2YMVL2,58072.5
562,20250315,20250315,1437,1,1000000561,GATEWAY,PAID,TX-JABXXWNRSNIM,41382.0
563,20250606,20250604,108,1,1000000562,CARD,PAID,TX-0AA79Z67YYKL,42282.0
564,20240323,20240320,1480,2,1000000563,CARD,PAID,TX-IC8HAJ0IRSC9,14701.5
565,20240515,20240513,1220,2,1000000564,CARD,PAID,TX-HAGMQP4WG6RP,45012.0
566,0,20240610,439,1,1000000565,GATEWAY,FAILED,UNKNOWN,86505.0
567,20250412,20250409,68,1,1000000566,CARD,PAID,TX-169G871MPLRP,28788.0
568,20240807,20240805,691,2,1000000567,CARD,PAID,TX-5PNVWB0B1YOA,32670.0
569,0,20240620,1039,2,1000000568,CARD,PENDING,UNKNOWN,37243.8
570,20250513,20250511,1259,2,1000000569,CARD,PAID,TX-J395ERI8D5SJ,13794.0
571,20240902,20240901,1373,2,1000000570,CARD,PAID,TX-69ISXUWVW1PM,34485.0
572,20240424,20240421,274,2,1000000571,CASH,PAID,TX-DY1Q1EKVIPAT,16335.0
573,20240902,20240901,1372,2,1000000572,CARD,PAID,TX-C4NR1H69M0GA,57172.5
574,20240116,20240113,1385,1,1000000573,GATEWAY,PAID,TX-PLBNE9EBHNQQ,43588.8
575,20240330,20240328,433,1,1000000574,CARD,PAID,TX-TFQCOWEEVX3N,40704.0
576,0,20250429,531,2,1000000575,CASH,FAILED,UNKNOWN,48024.9
577,20240602,20240531,1152,1,1000000576,GATEWAY,PAID,TX-6T5ESWX4YEI2,27336.0
578,20250116,20250115,1031,2,1000000577,CARD,PAID,TX-YG037GBKK3IL,43560.0
579,20241118,20241118,524,2,1000000578,CASH,PAID,TX-A2WSFJDBE2X8,18104.62
